date,description,amount,running_balance,currency,bank_name,account_number,sort_code,account_name
2025-08-22,TFL RAIL TRAVEL,-3.25,26082.73,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-23,ALDI GROCERIES,-35.16,26047.57,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-23,TESCO SUPERMARKET,-99.39,25948.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-24,TESCO SUPERMARKET,-80.88,25867.3,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-25,TFL BUS JOURNEY,-1.78,25865.52,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-25,TFL BUS JOURNEY,-1.78,25863.74,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-27,TFL BUS JOURNEY,-1.78,25861.96,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-27,TFL BUS JOURNEY,-1.78,25860.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-27,TRANSFER TO SAVINGS,-461.28,25398.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-29,FREELANCE CREDIT,242.33,25641.23,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-29,LIDL MARKET,-35.49,25605.74,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-08-29,TFL RAIL TRAVEL,-9.35,25596.39,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-01,HOME RENT PAYMENT,-733.4,24862.99,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-01,TFL BUS JOURNEY,-1.78,24861.21,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-01,TFL BUS JOURNEY,-1.78,24859.43,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-04,ALDI GROCERIES,-91.52,24767.91,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-04,TFL BUS JOURNEY,-1.78,24766.13,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-04,TFL BUS JOURNEY,-1.78,24764.35,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-05,ALDI GROCERIES,-64.68,24699.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-05,TFL BUS JOURNEY,-1.78,24697.89,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-05,TFL BUS JOURNEY,-1.78,24696.11,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-06,SAINSBURY STORE,-26.4,24669.71,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-06,LOCAL CAFE,-22.07,24647.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-06,CITY TAXI,-15.32,24632.32,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-06,ONLINE SHOP,-53.87,24578.45,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-07,NIMO ENERGY,-76.88,24501.57,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-07,AMAZON MARKETPLACE,-79.54,24422.03,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-08,TFL BUS JOURNEY,-1.78,24420.25,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-08,TFL BUS JOURNEY,-1.78,24418.47,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-09,GYM MEMBERSHIP,-30.43,24388.04,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-09,TESCO SUPERMARKET,-25.9,24362.14,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-10,VIDEO STREAMING,-8.11,24354.03,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-10,TFL RAIL TRAVEL,-4.67,24349.36,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-11,LOCAL CAFE,-7.1,24342.26,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-11,TFL BUS JOURNEY,-1.78,24340.48,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-11,TFL BUS JOURNEY,-1.78,24338.7,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-12,SAINSBURY STORE,-22.69,24316.01,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-12,TFL RAIL TRAVEL,-6.5,24309.51,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-15,CLIENT INVOICE PAYMENT,725.56,25035.07,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-15,CITY WATER,-33.4,25001.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-16,NEWS MEMBERSHIP,-8.63,24993.04,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-16,TFL BUS JOURNEY,-1.78,24991.26,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-16,TFL BUS JOURNEY,-1.78,24989.48,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-17,CLIENT INVOICE PAYMENT,226.48,25215.96,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-19,FREELANCE CREDIT,668.35,25884.31,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-19,TFL RAIL TRAVEL,-3.25,25881.06,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-20,BROADBAND SERVICE,-23.92,25857.14,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-20,NEIGHBOURHOOD PUB,-3.42,25853.72,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-21,LIDL MARKET,-51.02,25802.7,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-21,ALDI GROCERIES,-26.8,25775.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-22,MOBILE NETWORK,-20.38,25755.52,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-22,LIDL MARKET,-48.73,25706.79,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-22,TFL RAIL TRAVEL,-4.68,25702.11,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-25,TFL BUS JOURNEY,-1.78,25700.33,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-25,TFL BUS JOURNEY,-1.78,25698.55,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-27,TRANSFER TO SAVINGS,-358.25,25340.3,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-29,CLIENT INVOICE PAYMENT,373.55,25713.85,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-29,AMAZON MARKETPLACE,-100.16,25613.69,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-30,TFL BUS JOURNEY,-1.78,25611.91,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-09-30,TFL BUS JOURNEY,-1.78,25610.13,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-01,HOME RENT PAYMENT,-734.37,24875.76,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-02,TESCO SUPERMARKET,-38.28,24837.48,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-02,TFL BUS JOURNEY,-1.78,24835.7,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-02,TFL BUS JOURNEY,-1.78,24833.92,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-06,TFL BUS JOURNEY,-1.78,24832.14,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-06,TFL BUS JOURNEY,-1.78,24830.36,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-07,NIMO ENERGY,-81.85,24748.51,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-07,TFL RAIL TRAVEL,-9.36,24739.15,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-08,FREELANCE CREDIT,347.84,25086.99,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-08,TFL RAIL TRAVEL,-9.36,25077.63,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-09,GYM MEMBERSHIP,-30.45,25047.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-09,TFL RAIL TRAVEL,-3.25,25043.93,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-10,CLIENT INVOICE PAYMENT,242.61,25286.54,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-10,VIDEO STREAMING,-8.11,25278.43,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-11,LIDL MARKET,-36.33,25242.1,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-12,TESCO SUPERMARKET,-19.42,25222.68,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-12,TESCO SUPERMARKET,-38.01,25184.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-12,ONLINE SHOP,-51.27,25133.4,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-13,CLIENT INVOICE PAYMENT,270.7,25404.1,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-13,TFL BUS JOURNEY,-1.78,25402.32,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-13,TFL BUS JOURNEY,-1.78,25400.54,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-14,CONTRACT PAY,100.43,25500.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-15,CONTRACT PAY,478.77,25979.74,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-15,CITY WATER,-32.05,25947.69,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-15,TFL RAIL TRAVEL,-9.36,25938.33,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-16,NEWS MEMBERSHIP,-8.63,25929.7,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-16,TFL RAIL TRAVEL,-9.36,25920.34,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-17,CLIENT INVOICE PAYMENT,265.3,26185.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-17,SAINSBURY STORE,-93.52,26092.12,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-17,TFL BUS JOURNEY,-1.78,26090.34,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-17,TFL BUS JOURNEY,-1.78,26088.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-18,TESCO SUPERMARKET,-29.62,26058.94,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-18,LOCAL CAFE,-32.38,26026.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-20,CLIENT INVOICE PAYMENT,409.84,26436.4,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-20,BROADBAND SERVICE,-23.98,26412.42,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-20,TFL BUS JOURNEY,-1.78,26410.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-20,TFL BUS JOURNEY,-1.78,26408.86,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-21,TFL RAIL TRAVEL,-3.26,26405.6,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-22,MOBILE NETWORK,-22.29,26383.31,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-22,TFL BUS JOURNEY,-1.78,26381.53,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-22,TFL BUS JOURNEY,-1.78,26379.75,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-23,TFL BUS JOURNEY,-1.78,26377.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-23,TFL BUS JOURNEY,-1.78,26376.19,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-24,CLIENT INVOICE PAYMENT,1027.45,27403.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-24,TESCO SUPERMARKET,-29.08,27374.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-24,TFL RAIL TRAVEL,-6.51,27368.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-27,TFL RAIL TRAVEL,-3.26,27364.79,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-28,TFL RAIL TRAVEL,-4.68,27360.11,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-29,CLIENT INVOICE PAYMENT,810.91,28171.02,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-29,TFL BUS JOURNEY,-1.78,28169.24,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-29,TFL BUS JOURNEY,-1.78,28167.46,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-30,SAINSBURY STORE,-30.66,28136.8,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-31,NEIGHBOURHOOD PUB,-12.72,28124.08,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-10-31,TFL RAIL TRAVEL,-4.68,28119.4,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-01,HOME RENT PAYMENT,-735.37,27384.03,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-03,TFL BUS JOURNEY,-1.78,27382.25,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-03,TFL BUS JOURNEY,-1.78,27380.47,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-04,TFL BUS JOURNEY,-1.78,27378.69,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-04,TFL BUS JOURNEY,-1.78,27376.91,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-06,TFL BUS JOURNEY,-1.78,27375.13,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-06,TFL BUS JOURNEY,-1.78,27373.35,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-07,NIMO ENERGY,-76.42,27296.93,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-07,TFL BUS JOURNEY,-1.78,27295.15,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-07,TFL BUS JOURNEY,-1.78,27293.37,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-08,NEIGHBOURHOOD PUB,-31.14,27262.23,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-09,GYM MEMBERSHIP,-30.47,27231.76,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-09,TESCO SUPERMARKET,-18.87,27212.89,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-09,TESCO SUPERMARKET,-153.62,27059.27,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-10,FREELANCE CREDIT,286.81,27346.08,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-10,VIDEO STREAMING,-8.12,27337.96,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-10,LIDL MARKET,-84.37,27253.59,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-10,TFL RAIL TRAVEL,-3.26,27250.33,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-11,CLIENT INVOICE PAYMENT,1143.35,28393.68,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-11,TFL BUS JOURNEY,-1.78,28391.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-11,TFL BUS JOURNEY,-1.78,28390.12,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-13,NEIGHBOURHOOD PUB,-77.16,28312.96,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-14,CONTRACT PAY,716.59,29029.55,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-15,CITY WATER,-35.06,28994.49,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-15,LIDL MARKET,-74.59,28919.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-16,NEWS MEMBERSHIP,-8.64,28911.26,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-16,TESCO SUPERMARKET,-63.88,28847.38,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-17,TFL BUS JOURNEY,-1.78,28845.6,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-17,TFL BUS JOURNEY,-1.78,28843.82,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-18,TESCO SUPERMARKET,-33.6,28810.22,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-18,TFL BUS JOURNEY,-1.78,28808.44,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-18,TFL BUS JOURNEY,-1.78,28806.66,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-18,REPLACEMENT APPLIANCE,-245.43,28561.23,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-19,TFL RAIL TRAVEL,-3.26,28557.97,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-20,FREELANCE CREDIT,252.55,28810.52,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-20,BROADBAND SERVICE,-25.6,28784.92,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-20,TFL BUS JOURNEY,-1.78,28783.14,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-20,TFL BUS JOURNEY,-1.78,28781.36,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-22,MOBILE NETWORK,-22.46,28758.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-22,CITY TAXI,-11.55,28747.35,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-23,CITY TAXI,-14.07,28733.28,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-24,TFL RAIL TRAVEL,-4.68,28728.6,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-25,CONTRACT PAY,1032.35,29760.95,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-25,CLIENT INVOICE PAYMENT,331.17,30092.12,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-25,TFL BUS JOURNEY,-1.78,30090.34,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-25,TFL BUS JOURNEY,-1.78,30088.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-26,CONTRACT PAY,115.76,30204.32,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-26,TFL RAIL TRAVEL,-4.68,30199.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-27,TFL RAIL TRAVEL,-3.26,30196.38,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-28,TFL BUS JOURNEY,-1.78,30194.6,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-28,TFL BUS JOURNEY,-1.78,30192.82,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-29,LIDL MARKET,-42.06,30150.76,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-11-29,CITY TAXI,-20.71,30130.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-01,HOME RENT PAYMENT,-736.35,29393.7,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-01,TFL RAIL TRAVEL,-9.37,29384.33,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-02,FREELANCE CREDIT,98.52,29482.85,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-02,TFL BUS JOURNEY,-1.78,29481.07,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-02,TFL BUS JOURNEY,-1.78,29479.29,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-03,TFL BUS JOURNEY,-1.78,29477.51,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-03,TFL BUS JOURNEY,-1.78,29475.73,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-04,TFL BUS JOURNEY,-1.78,29473.95,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-04,TFL BUS JOURNEY,-1.78,29472.17,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-07,NIMO ENERGY,-77.84,29394.33,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-07,LIDL MARKET,-40.52,29353.81,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-07,DELIVEROO TAKEAWAY,-56.73,29297.08,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-07,CITY TAXI,-18.55,29278.53,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-08,TFL RAIL TRAVEL,-3.26,29275.27,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-09,CLIENT INVOICE PAYMENT,223.66,29498.93,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-09,GYM MEMBERSHIP,-30.49,29468.44,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-09,ONLINE SHOP,-89.3,29379.14,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-10,CONTRACT PAY,238.99,29618.13,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-10,VIDEO STREAMING,-8.12,29610.01,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-10,TFL BUS JOURNEY,-1.78,29608.23,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-10,TFL BUS JOURNEY,-1.78,29606.45,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-11,TFL BUS JOURNEY,-1.78,29604.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-11,TFL BUS JOURNEY,-1.78,29602.89,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-12,ALDI GROCERIES,-38.97,29563.92,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-12,LOCAL CAFE,-38.02,29525.9,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-12,TFL BUS JOURNEY,-1.78,29524.12,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-12,TFL BUS JOURNEY,-1.78,29522.34,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-14,TESCO SUPERMARKET,-37.83,29484.51,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-15,FREELANCE CREDIT,1294.16,30778.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-15,CITY WATER,-31.45,30747.22,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-15,TFL BUS JOURNEY,-1.78,30745.44,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-15,TFL BUS JOURNEY,-1.78,30743.66,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-16,NEWS MEMBERSHIP,-8.64,30735.02,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-16,TFL BUS JOURNEY,-1.78,30733.24,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-16,TFL BUS JOURNEY,-1.78,30731.46,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-17,TFL RAIL TRAVEL,-4.69,30726.77,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-19,CLIENT INVOICE PAYMENT,765.59,31492.36,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-20,BROADBAND SERVICE,-30.69,31461.67,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-20,SAINSBURY STORE,-50.39,31411.28,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-21,SAINSBURY STORE,-45.07,31366.21,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-21,SAINSBURY STORE,-42.29,31323.92,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-22,MOBILE NETWORK,-22.84,31301.08,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-22,TFL RAIL TRAVEL,-9.37,31291.71,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-23,TFL BUS JOURNEY,-1.78,31289.93,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-23,TFL BUS JOURNEY,-1.78,31288.15,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-24,SAINSBURY STORE,-19.26,31268.89,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-24,TFL RAIL TRAVEL,-4.69,31264.2,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-25,FREELANCE CREDIT,658.85,31923.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-25,TFL RAIL TRAVEL,-9.37,31913.68,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-26,TFL RAIL TRAVEL,-9.38,31904.3,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-27,TRANSFER TO SAVINGS,-507.81,31396.49,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-29,TFL RAIL TRAVEL,-4.69,31391.8,GBP,NIMOB,46110026,93-86-07,Main Current Account
2025-12-30,TFL RAIL TRAVEL,-3.26,31388.54,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-01,CLIENT INVOICE PAYMENT,250.18,31638.72,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-01,HOME RENT PAYMENT,-737.35,30901.37,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-01,TFL RAIL TRAVEL,-9.38,30891.99,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-02,SAINSBURY STORE,-23.43,30868.56,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-02,TFL BUS JOURNEY,-1.78,30866.78,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-02,TFL BUS JOURNEY,-1.78,30865.0,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-05,LIDL MARKET,-20.43,30844.57,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-05,TFL RAIL TRAVEL,-6.52,30838.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-07,NIMO ENERGY,-79.32,30758.73,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-07,TFL BUS JOURNEY,-1.78,30756.95,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-07,TFL BUS JOURNEY,-1.78,30755.17,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-09,GYM MEMBERSHIP,-30.51,30724.66,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-09,LOCAL CAFE,-13.83,30710.83,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-09,TFL BUS JOURNEY,-1.78,30709.05,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-09,TFL BUS JOURNEY,-1.78,30707.27,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-10,VIDEO STREAMING,-8.13,30699.14,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-10,CITY DEPARTMENT STORE,-107.16,30591.98,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-12,TFL BUS JOURNEY,-1.78,30590.2,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-12,TFL BUS JOURNEY,-1.78,30588.42,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-13,TFL BUS JOURNEY,-1.78,30586.64,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-13,TFL BUS JOURNEY,-1.78,30584.86,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-14,TFL BUS JOURNEY,-1.78,30583.08,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-14,TFL BUS JOURNEY,-1.78,30581.3,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-15,CLIENT INVOICE PAYMENT,312.13,30893.43,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-15,CITY WATER,-33.25,30860.18,GBP,NIMOB,46110026,93-86-07,Main Current Account
2026-01-15,TFL RAIL TRAVEL,-4.69,30855.49,GBP,NIMOB,46110026,93-86-07,Main Current Account
